url,group_id,unique_value_present,unique_value_types,location_specific_value,service_specific_value,product_specific_value,process_specific_value,shipping_or_meetup_value,district_or_area_value,original_faq_value,original_example_value,business_value,user_value,evidence
"/รับซื้อ/รับซื้อทีวี-อุบลราชธานี","G-SA-รับซื้อทีวี","partial","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","medium","visible_words=219; template_family=G-SA-รับซื้อทีวี; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-กาฬสินธุ์","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=237; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ขอนแก่น","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=231; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ชัยภูมิ","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=234; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-นครพนม","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=231; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-นครราชสีมา","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=237; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-บึงกาฬ","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=234; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-บุรีรัมย์","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=234; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-มหาสารคาม","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=231; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-มุกดาหาร","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=234; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ยโสธร","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=231; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ร้อยเอ็ด","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=234; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-เลย","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=231; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ศรีสะเกษ","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=237; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สกลนคร","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=231; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สุรินทร์","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=234; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองคาย","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=231; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองบัวลำภู","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=237; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อำนาจเจริญ","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=231; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุดรธานี","G-SA-รับซื้อเฟอร์นิเจอร์","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=234; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุบลราชธานี","G-SA-รับซื้อเฟอร์นิเจอร์","partial","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","medium","visible_words=234; template_family=G-SA-รับซื้อเฟอร์นิเจอร์; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-กาฬสินธุ์","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=232; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-ขอนแก่น","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=226; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-ชัยภูมิ","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=229; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-นครพนม","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=226; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-นครราชสีมา","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=232; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-บึงกาฬ","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=229; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-บุรีรัมย์","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=229; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-มหาสารคาม","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=226; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-มุกดาหาร","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=229; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-ยโสธร","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=226; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-ร้อยเอ็ด","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=229; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-เลย","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=226; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-ศรีสะเกษ","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=232; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-สกลนคร","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=226; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-สุรินทร์","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=229; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-หนองคาย","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=226; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-หนองบัวลำภู","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=232; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-อำนาจเจริญ","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=226; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-อุดรธานี","G-SA-รับซื้ออุปกรณ์-network","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=229; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้ออุปกรณ์-network-อุบลราชธานี","G-SA-รับซื้ออุปกรณ์-network","partial","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","medium","visible_words=229; template_family=G-SA-รับซื้ออุปกรณ์-network; trust=no"
"/รับซื้อ/รับซื้อ-server-กาฬสินธุ์","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=227; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-ขอนแก่น","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=221; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-ชัยภูมิ","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=224; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-นครพนม","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=221; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-นครราชสีมา","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=227; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-บึงกาฬ","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=224; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-บุรีรัมย์","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=224; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-มหาสารคาม","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=221; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-มุกดาหาร","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=224; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-ยโสธร","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=221; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-ร้อยเอ็ด","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=224; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-เลย","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=221; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-ศรีสะเกษ","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=227; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-สกลนคร","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=221; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-สุรินทร์","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=224; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-หนองคาย","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=221; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-หนองบัวลำภู","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=227; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-อำนาจเจริญ","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=221; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-อุดรธานี","G-SA-รับซื้อ-server","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=224; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-server-อุบลราชธานี","G-SA-รับซื้อ-server","partial","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","medium","visible_words=224; template_family=G-SA-รับซื้อ-server; trust=no"
"/รับซื้อ/รับซื้อ-ups-กาฬสินธุ์","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=227; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-ขอนแก่น","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=221; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-ชัยภูมิ","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=224; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-นครพนม","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=221; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-นครราชสีมา","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=227; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-บึงกาฬ","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=224; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-บุรีรัมย์","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=224; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-มหาสารคาม","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=221; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-มุกดาหาร","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=224; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-ยโสธร","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=221; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-ร้อยเอ็ด","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=224; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-เลย","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=221; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-ศรีสะเกษ","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=227; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-สกลนคร","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=221; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-สุรินทร์","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=224; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-หนองคาย","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=221; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-หนองบัวลำภู","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=227; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-อำนาจเจริญ","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=221; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับซื้อ-ups-อุดรธานี","G-SA-รับซื้อ-ups","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","low-uncertain","low","visible_words=224; template_family=G-SA-รับซื้อ-ups; trust=no"
