url,classification_batch12a,resolved_batch12b,resolved_batch12c,resolved_batch12d,resolved_batch12e,current_route_exists,production_status,indexable,canonical,sitemap,current_classification,include_batch12f,reason
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-เลย,MERGE,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-เลย,yes,MERGE,no,remaining MERGE (furniture non-Ubon) — out of Batch 12F scope
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ศรีสะเกษ,MERGE,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ศรีสะเกษ,yes,MERGE,no,remaining MERGE (furniture non-Ubon) — out of Batch 12F scope
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สกลนคร,MERGE,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สกลนคร,yes,MERGE,no,remaining MERGE (furniture non-Ubon) — out of Batch 12F scope
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สุรินทร์,MERGE,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สุรินทร์,yes,MERGE,no,remaining MERGE (furniture non-Ubon) — out of Batch 12F scope
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองคาย,MERGE,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองคาย,yes,MERGE,no,remaining MERGE (furniture non-Ubon) — out of Batch 12F scope
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองบัวลำภู,MERGE,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองบัวลำภู,yes,MERGE,no,remaining MERGE (furniture non-Ubon) — out of Batch 12F scope
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อำนาจเจริญ,MERGE,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อำนาจเจริญ,yes,MERGE,no,remaining MERGE (furniture non-Ubon) — out of Batch 12F scope
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุดรธานี,MERGE,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุดรธานี,yes,MERGE,no,remaining MERGE (furniture non-Ubon) — out of Batch 12F scope
/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุบลราชธานี,IMPROVE,no,no,yes,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุบลราชธานี,yes,RESOLVED_IMPROVE,no,resolved IMPROVE Batch 12D/12E
/รับซื้อ/รับซื้ออุปกรณ์-network-กาฬสินธุ์,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-กาฬสินธุ์,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-ขอนแก่น,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-ขอนแก่น,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-ชัยภูมิ,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-ชัยภูมิ,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-นครพนม,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-นครพนม,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-นครราชสีมา,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-นครราชสีมา,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-บึงกาฬ,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-บึงกาฬ,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-บุรีรัมย์,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-บุรีรัมย์,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-มหาสารคาม,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-มหาสารคาม,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-มุกดาหาร,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-มุกดาหาร,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-ยโสธร,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-ยโสธร,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-ร้อยเอ็ด,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-ร้อยเอ็ด,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-เลย,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-เลย,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-ศรีสะเกษ,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-ศรีสะเกษ,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-สกลนคร,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-สกลนคร,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-สุรินทร์,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-สุรินทร์,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-หนองคาย,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-หนองคาย,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-หนองบัวลำภู,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-หนองบัวลำภู,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-อำนาจเจริญ,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-อำนาจเจริญ,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-อุดรธานี,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-อุดรธานี,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้ออุปกรณ์-network-อุบลราชธานี,IMPROVE,no,no,yes,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้ออุปกรณ์-network-อุบลราชธานี,yes,RESOLVED_IMPROVE,no,resolved IMPROVE Batch 12D/12E
/รับซื้อ/รับซื้อ-server-กาฬสินธุ์,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-กาฬสินธุ์,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-ขอนแก่น,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-ขอนแก่น,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-ชัยภูมิ,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-ชัยภูมิ,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-นครพนม,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-นครพนม,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-นครราชสีมา,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-นครราชสีมา,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-บึงกาฬ,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-บึงกาฬ,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-บุรีรัมย์,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-บุรีรัมย์,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-มหาสารคาม,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-มหาสารคาม,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-มุกดาหาร,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-มุกดาหาร,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-ยโสธร,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-ยโสธร,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-ร้อยเอ็ด,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-ร้อยเอ็ด,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-เลย,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-เลย,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-ศรีสะเกษ,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-ศรีสะเกษ,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-สกลนคร,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-สกลนคร,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-สุรินทร์,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-สุรินทร์,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-หนองคาย,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-หนองคาย,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-หนองบัวลำภู,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-หนองบัวลำภู,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-อำนาจเจริญ,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-อำนาจเจริญ,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-อุดรธานี,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-อุดรธานี,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-server-อุบลราชธานี,IMPROVE,no,no,no,yes,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-server-อุบลราชธานี,yes,RESOLVED_IMPROVE,no,resolved IMPROVE Batch 12D/12E
/รับซื้อ/รับซื้อ-ups-กาฬสินธุ์,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-กาฬสินธุ์,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-ขอนแก่น,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-ขอนแก่น,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-ชัยภูมิ,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-ชัยภูมิ,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-นครพนม,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-นครพนม,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-นครราชสีมา,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-นครราชสีมา,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-บึงกาฬ,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-บึงกาฬ,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-บุรีรัมย์,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-บุรีรัมย์,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-มหาสารคาม,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-มหาสารคาม,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-มุกดาหาร,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-มุกดาหาร,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-ยโสธร,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-ยโสธร,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-ร้อยเอ็ด,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-ร้อยเอ็ด,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-เลย,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-เลย,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-ศรีสะเกษ,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-ศรีสะเกษ,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-สกลนคร,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-สกลนคร,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-สุรินทร์,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-สุรินทร์,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-หนองคาย,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-หนองคาย,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-หนองบัวลำภู,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-หนองบัวลำภู,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-อำนาจเจริญ,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-อำนาจเจริญ,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-อุดรธานี,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-อุดรธานี,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับซื้อ-ups-อุบลราชธานี,IMPROVE,no,no,no,yes,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับซื้อ-ups-อุบลราชธานี,yes,RESOLVED_IMPROVE,no,resolved IMPROVE Batch 12D/12E
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-กาฬสินธุ์,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-กาฬสินธุ์,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ขอนแก่น,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ขอนแก่น,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ชัยภูมิ,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ชัยภูมิ,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-นครพนม,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-นครพนม,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-นครราชสีมา,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-นครราชสีมา,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-บึงกาฬ,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-บึงกาฬ,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-บุรีรัมย์,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-บุรีรัมย์,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-มหาสารคาม,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-มหาสารคาม,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-มุกดาหาร,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-มุกดาหาร,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ยโสธร,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ยโสธร,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ร้อยเอ็ด,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ร้อยเอ็ด,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-เลย,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-เลย,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ศรีสะเกษ,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ศรีสะเกษ,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-สกลนคร,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-สกลนคร,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-สุรินทร์,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-สุรินทร์,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-หนองคาย,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-หนองคาย,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-หนองบัวลำภู,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-หนองบัวลำภู,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-อำนาจเจริญ,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-อำนาจเจริญ,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-อุดรธานี,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-อุดรธานี,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-อุบลราชธานี,REQUIRES_BUSINESS_DECISION,no,no,no,no,yes,200-local-build,yes,https://amphon.co.th/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-อุบลราชธานี,yes,REQUIRES_BUSINESS_DECISION,yes,Batch 12F business decision candidate
/blog/ขาย-iphone-มือสอง-ต้องเตรียมอะไรบ้าง,IMPROVE,no,no,no,yes,yes,200-local-build,yes,https://amphon.co.th/blog/ขาย-iphone-มือสอง-ต้องเตรียมอะไรบ้าง,yes,RESOLVED_IMPROVE,no,resolved IMPROVE Batch 12D/12E
/blog/คอมบริษัทเก่า-ขายยังไง,IMPROVE,no,no,no,yes,yes,200-local-build,yes,https://amphon.co.th/blog/คอมบริษัทเก่า-ขายยังไง,yes,RESOLVED_IMPROVE,no,resolved IMPROVE Batch 12D/12E
/blog/โน๊ตบุ๊คเสีย-ขายได้ไหม,IMPROVE,no,no,no,yes,yes,200-local-build,yes,https://amphon.co.th/blog/โน๊ตบุ๊คเสีย-ขายได้ไหม,yes,RESOLVED_IMPROVE,no,resolved IMPROVE Batch 12D/12E
